,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
419,14,307.43585142906903,70.63611045014565,667.583686561353,23 Jun 2025 10:40:11.000000000,33.46496752713781,30.454667570497996,1e-30,19.910753584489335,175.04492492042232,9.772026004636297,149.91364493935126,-10.089246415510667,30.0,-155.134171335933,-155.134171335933,6019.028033019263,595.6049016123059,-3535.6895215308696,3.854240377549798,-0.8231537782520584,6.428606142425694,7.5405389704595525,-30.31985612539411,-65.9299426258741,633.317590688164,BPSK
420,14,308.65295665806485,70.14980687800164,669.3780022465262,23 Jun 2025 10:40:12.000000000,33.77742882475584,30.76712886811603,1e-30,20.24652929344026,175.06823933175522,9.709819560913079,150.4018814371501,-9.753470706559735,30.0,-154.82171003831493,-154.82171003831493,6022.878811243239,594.7813961095633,-3529.258815306831,3.8472639271211775,-0.8238435296164274,6.43271022919333,7.5405516229906695,-30.258786903390625,-65.94543525284197,633.2948026698457,BPSK
421,14,309.8074007042031,69.6580977840873,671.2463327741385,23 Jun 2025 10:40:13.000000000,33.81080647096244,30.800506514322628,1e-30,20.30411673929383,175.0924491314022,9.646426984958396,150.8674442662412,-9.695883260706173,30.0,-154.78833239210834,-154.78833239210834,6026.722611218585,593.9572057265044,-3522.8240070995475,3.8402829651103105,-0.8245323280628425,6.436806873899054,7.540564272255179,-30.1977158880908,-65.96091395468834,633.272030653256,BPSK
422,14,310.90302137736137,69.1617447090975,673.1880624943366,23 Jun 2025 10:40:14.000000000,33.76961454242335,30.759314585783542,1e-30,20.28801441251259,175.11753873316002,9.581914330334763,151.31164678163324,-9.71198558748741,30.0,-154.82952432064744,-154.82952432064744,6030.559429278264,593.132322617042,-3516.3851043914597,3.8332974984011194,-0.8252201783318901,6.440896071627382,7.540576918212521,-30.136643083754283,-65.97637878237653,633.2492747240076,BPSK
423,14,311.9434510340674,68.66144972907956,675.2025555416178,23 Jun 2025 10:40:15.000000000,33.76966258504423,30.759362628404414,1e-30,20.314015880008633,175.1434921580352,9.516347403135457,151.73571743081214,-9.685984119991367,30.0,-154.82947627802656,-154.82947627802656,6034.389260488441,592.3067521285958,-3509.942114623629,3.826307535639436,-0.8259070767943816,6.444977817494345,7.540589560822439,-30.075568494786303,-65.99182978665624,633.2265349677091,BPSK
424,14,312.93211239020906,68.15785928958874,677.2891598871042,23 Jun 2025 10:40:16.000000000,33.854345131156116,30.844045174516303,1e-30,20.425499373196175,175.17029310511083,9.449791511178347,152.14080037548726,-9.574500626803822,30.0,-154.74479373191468,-154.74479373191468,6038.212099916112,591.4804996217155,-3503.4950452583644,3.81931308549651,-0.8265930198426698,6.449052106614174,7.5406022000449155,-30.01449212532484,-66.00726701814109,633.2038114697858,BPSK
425,14,313.87221860654665,67.65156787377789,679.4472115363372,23 Jun 2025 10:40:17.000000000,34.00525558127121,30.994955624631398,1e-30,20.604041741584727,175.1979250233843,9.382311237271635,152.52795538775436,-9.395958258415275,30.0,-154.59388328179958,-154.59388328179958,6042.027943918237,590.6535572360265,-3497.043903787421,3.8123141548649246,-0.8272780121938257,6.45311893410073,7.540614835840123,-29.95341397965332,-66.02269052723317,633.1811043156249,BPSK
426,14,314.7667827055043,67.14312366529043,681.6760290019934,23 Jun 2025 10:40:18.000000000,34.15540714362152,31.145107186981704,1e-30,20.78263933917496,175.22637105862424,9.31397054406794,152.89817703630672,-9.217360660825038,30.0,-154.44373171944926,-154.44373171944926,6045.836787571065,589.8259303324647,-3490.5886976938464,3.805310752438918,-0.827962050238484,6.457178295078654,7.540627468168497,-29.892334061994465,-66.03810036416243,633.1584135905039,BPSK
427,14,315.6186221021302,66.63303133285694,683.9749185587535,23 Jun 2025 10:40:19.000000000,34.20239438029459,31.19209442365478,1e-30,20.858869655680337,175.25561413845654,9.244832515195561,153.25239142720952,-9.14113034431966,30.0,-154.3967444827762,-154.3967444827762,6049.638626423033,588.9976198596257,-3484.1294344119733,3.798302886257046,-0.8286451331535689,6.461230184717019,7.540640096990841,-29.831252376922805,-66.0534965789111,633.1357393797617,BPSK
428,14,316.4303686860983,66.12175605990905,686.3431729353265,23 Jun 2025 10:40:20.000000000,34.014272622015866,31.003972665376054,1e-30,20.70077073189202,175.28563697294692,9.174959337734398,153.59146570251164,-9.299229268107979,30.0,-154.58486624105493,-154.58486624105493,6053.433455540796,588.1686312000775,-3477.666121483701,3.7912905650808506,-0.8293272573547787,6.465274598126886,7.540652722267976,-29.770168928436426,-66.06887922138623,633.1130817684348,BPSK
