,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
263,9,181.2127879452191,27.601668134461196,21 Jun 2025 11:31:45.000000000,84.7854192153263,81.77511925868649,1e-30,1214.543597855884,76.42935314446811,180.2430727922126,0.09370000000088904,179.43626597249326,46.4293531444681,30.0,-103.81371964774448,-103.81371964774448,3038.4574637947608,818.2123859410473,-6260.407864983026,6.787764374022165,-0.55683354985829,3.2219748852108028,7.534250524134532
264,9,181.35849394961636,27.800641744275822,21 Jun 2025 11:31:46.000000000,84.8264267539753,81.81612679733549,1e-30,1208.8230487253384,76.42935314446811,180.2020652535636,0.09370000000088904,179.36434570142436,46.4293531444681,30.0,-103.7727121090955,-103.7727121090955,3045.2433606504806,817.655083819889,-6257.182316759226,6.78425390654511,-0.5577775250176451,3.229217537849468,7.5342592696722335
265,9,181.50617496863487,28.001023105972955,21 Jun 2025 11:31:47.000000000,84.86751153879544,81.85721158215563,1e-30,1203.118743874562,76.42935314446811,180.16098046874347,0.09370000000088904,179.29056888902178,46.4293531444681,30.0,-103.73162732427537,-103.73162732427537,3052.025743508114,817.0968380548786,-6253.949527678665,6.7807355893653005,-0.5587208620894486,3.236456495395125,7.5342680322115205
266,9,181.65586858299844,28.202823063128296,21 Jun 2025 11:31:48.000000000,84.90867201426882,81.898372057629,1e-30,1197.4309225222203,76.42935314599681,180.11981999479877,0.09370000000477874,179.21489123916373,46.429353145996814,30.0,-103.69046684880196,-103.69046684880196,3058.8046045425813,816.5376492826418,-6250.709501428905,6.777209426403867,-0.5596635599946378,3.243691749528358,7.534276811723978
267,9,181.80761339898453,28.406052355130342,21 Jun 2025 11:31:49.000000000,84.9499065577811,81.93960660114129,1e-30,1191.7598278480802,76.42935314599681,180.07858545128647,0.09370000000477874,179.1372672313407,46.429353145996814,30.0,-103.6492323052897,-103.6492323052897,3065.579936470461,815.9775158996894,-6247.462241734596,6.773675421211922,-0.5606056225786837,3.250923291873694,7.53428560818106
268,9,181.96144856941018,28.610721619965197,21 Jun 2025 11:31:50.000000000,84.99121348854403,81.98091353190422,1e-30,1186.1057066464382,76.42935314446811,180.03727851899487,0.09370000000088904,179.05765032794108,46.4293531444681,30.0,-103.60792537452676,-103.60792537452676,3072.351730300883,815.4164430322178,-6244.207752288922,6.770133578536643,-0.5615470388960677,3.2581511141353987,7.534294421554287
269,9,182.11741457483322,28.81684136236652,21 Jun 2025 11:31:51.000000000,85.03259106043068,82.02229110379086,1e-30,1180.4688099266768,76.42935314293938,179.99590094557948,0.09369999999699934,178.97599258152349,46.42935314293938,30.0,-103.56654780264012,-103.56654780264012,3079.1199787759483,814.8544290821523,-6240.946036824989,6.766583901938784,-0.5624878127993115,3.2653752079640586,7.534303251815072
270,9,182.27555274745222,29.024421953884215,21 Jun 2025 11:31:52.000000000,85.07403746135762,82.0637375047178,1e-30,1174.8493926087212,76.42935314293938,179.95445454465255,0.09369999999699934,178.89224483882674,46.42935314293938,30.0,-103.52510140171317,-103.52510140171317,3085.8846740861964,814.2914746909393,-6237.677099063566,6.763026395375265,-0.563427943211177,3.2725955650557013,7.534312098934844
271,9,182.43590542288018,29.233473615047274,21 Jun 2025 11:31:53.000000000,85.11555081067357,82.10525085403376,1e-30,1169.2477136987015,76.42935314599681,179.91294119839404,0.09370000000477874,178.80635664626206,46.429353145996814,30.0,-103.48358805239724,-103.48358805239724,3092.6458084089413,813.7275805025031,-6234.400942741975,6.759461062820895,-0.5643674290528479,3.2798121770919018,7.534320962884966
272,9,182.59851596841102,29.44400640156973,21 Jun 2025 11:31:54.000000000,85.15712914829736,82.14682919165755,1e-30,1163.6640363336217,76.42935314446811,179.87136285924151,0.09370000000088904,178.7182762134157,46.4293531444681,30.0,-103.44200971477342,-103.44200971477342,3099.403373925536,813.1627471617232,-6231.117571605819,6.7558879082594,-0.5653062692464935,3.287025035758159,7.534329843636783
