,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
618,12,114.98712117314038,7.157593136932813,2249.8111403195417,21 Jun 2025 19:22:42.000000000,16.991984511635607,13.981684554995795,7.584920678446222e-13,13.990577517967186,185.59773186940237,3.028376133644253,82.77457709192667,-16.009422482032814,30.0,-3620.123872988808,861.6898010839702,-5936.677444071075,6.450595199295696,0.4662989179075502,-3.8667624682481523,7.535214999711088,-58.21341985001052,-34.03411058331498,643.845040172152,BPSK
619,12,116.84483004442693,7.435576561245207,2227.6892497697845,21 Jun 2025 19:22:52.000000000,34.202771778676876,31.19247182203706,1e-30,31.115535707778225,185.51190279217212,3.077968942816069,83.61305049426922,1.1155357077782262,30.0,-3555.410503993295,866.3029527749134,-5975.000475183175,6.4920251442811985,0.4563220912568835,-3.797801588647109,7.535112290581931,-58.80648427146068,-34.38328514432298,644.0507802083839,BPSK
620,12,118.74104769359519,7.690557017281981,2207.689357588297,21 Jun 2025 19:23:02.000000000,38.11738193986011,35.1070819832203,1e-30,34.95181296932478,185.43356989253544,3.1232086064840336,84.46134958956235,4.951812969324775,30.0,-3490.2865501816286,870.8160730764881,-6012.631745629526,6.532702811799221,0.44629323509950936,-3.728405487307786,7.535011025656953,-59.39871716740337,-34.74310918384533,644.253852369064,BPSK
621,12,120.6729257949609,7.9208762920067555,2189.8722229287027,21 Jun 2025 19:23:12.000000000,27.028421908317583,24.01812195167777,1e-30,23.79246915381546,185.36318610856867,3.1635557662801683,85.31871528100731,-6.207530846184543,30.0,-3424.7592058526343,875.228677294546,-6049.567136574857,6.572623848161002,0.4362134385392703,-3.65858182113035,7.534911237385777,-59.99007461836079,-35.11420259857591,644.4541760678288,BPSK
622,12,122.6371591228632,8.12495726644968,2174.2941030589136,21 Jun 2025 19:23:22.000000000,37.28305871945408,34.27275876281427,1e-30,33.98509622721635,185.30117637083308,3.198533583102982,86.18422242856067,3.9850962272163555,30.0,-3358.8367535521757,879.5402143991964,-6085.80202524801,6.611783354137779,0.42608397080196464,-3.5883394013734753,7.534812959302782,-60.58050920728484,-35.497232414256764,644.6516717847725,BPSK
623,12,124.63006347791425,8.301343426496508,2161.0054863495934,21 Jun 2025 19:23:32.000000000,24.619806011985297,21.609506055345484,1e-30,21.268595149115033,185.24792800020052,3.22768045282703,87.05679821389126,-8.731404850884967,30.0,-3292.5264819745207,883.7502132816895,-6121.332457717977,6.650177153235352,0.4159059506565851,-3.517685976551944,7.534716222847095,-61.16996967091724,-35.89291722303267,644.8462611001297,BPSK
624,12,126.6475633569011,8.448727416363038,2150.050692530642,21 Jun 2025 19:23:42.000000000,37.572635255433205,34.56233529879339,1e-30,34.177280994297774,185.20378460193538,3.2506038031828246,87.93523526825511,4.177280994297777,30.0,-3225.836067485931,887.8581965168738,-6156.154364104381,6.6878009443101245,0.40568054398795794,-3.4466297067345137,7.534621059471445,-61.758400511229546,-36.30203211254304,645.0378667278005,BPSK
625,12,128.685242046986,8.565983359521047,2141.467120639822,21 Jun 2025 19:23:52.000000000,36.53030924999099,33.52000929335118,1e-30,33.10020921320674,185.16903882628654,3.266982160672569,88.81821715783695,3.1002092132067434,30.0,-3158.7732298040255,891.8636959206049,-6190.263756222907,6.724650514080168,0.39540892632844044,-3.375178794411243,7.534527500101264,-62.345741560329685,-36.72541414772785,645.2264125482454,BPSK
626,12,130.73839276969593,8.652195159495259,2135.284659582248,21 Jun 2025 19:24:02.000000000,32.56737014920745,29.557070192567636,1e-30,29.112157496772795,185.14392621063615,3.2765757615646147,89.70434243082435,-0.8878425032272029,30.0,-3091.3457311550087,895.766252842331,-6223.656727999743,6.760721737518582,0.38509228286937147,-3.3033414835987758,7.5344355751274685,-62.93192749202661,-37.1639684747911,645.4118236407475,BPSK
627,12,132.80207989459305,8.706680531779394,2131.525194542939,21 Jun 2025 19:24:12.000000000,30.603749046125685,27.593449089485873,1e-30,27.13323020101025,185.12862001795537,3.27923448924643,90.5921616093763,-2.8667697989897545,30.0,-3023.561372791422,899.5654272328705,-6256.329455890759,6.796010579339773,0.37473178862211987,-3.231126058935264,7.5343453144007535,-63.51688727378213,-37.618675127399264,645.5940263153409,BPSK
628,12,134.87120818490163,8.729009131671077,2130.2022576543936,21 Jun 2025 19:24:22.000000000,33.57464873348329,30.56434877684348,1e-30,30.098737293787366,185.12322742337486,3.2749034009648104,91.48020467904827,0.09873729378736705,30.0,-2955.4279986931356,903.2607819407641,-6288.27819927093,6.830513092370745,0.36432864282109284,-3.1585408447749903,7.534256747227288,-64.1005435495742,-38.090596624573635,645.7729481440201,BPSK
629,12,136.94059815620344,8.719014461724747,2131.3207861244064,21 Jun 2025 19:24:32.000000000,37.26520406595291,34.254904109313095,1e-30,33.79385222383318,185.12778702095105,3.2636246201038426,92.36702119853118,3.793852223833176,30.0,-2886.9534901014185,906.8518984083629,-6319.499300847361,6.864225419855933,0.3538840342255359,-3.0855942042715823,7.534169902365521,-64.68281194343423,-38.58088646229607,645.9485179913195,BPSK
630,12,139.00506441466493,8.67679824908371,2134.8770473290297,21 Jun 2025 19:24:42.000000000,36.819806799426715,33.8095068427869,1e-30,33.36293590765579,185.14226797129987,3.2455363014575167,93.25121026077565,3.362935907655788,30.0,-2818.1457672184292,910.3383677942231,-6349.989187054716,6.897143794689698,0.34339916076413723,-3.012294538429725,7.53408480802371,-65.26360027372922,-39.09079861607781,646.1206660445666,BPSK
631,12,141.05949427353363,8.602727447335914,2140.8587035974774,21 Jun 2025 19:24:52.000000000,18.679926695475686,15.669626738835873,4.346093203468999e-18,15.247358540413575,185.1665707080087,3.2208680033328787,94.13145491581871,-14.752641459586421,30.0,-2749.012788363887,913.71979126362,-6379.74436841953,6.929264539762796,0.33287522954137905,-2.9386502852262852,7.534001491857886,-65.84280766287452,-39.621698184708414,646.2893238433227,BPSK
632,12,143.0989237481479,8.497424009749025,2149.245016022662,21 Jun 2025 19:25:02.000000000,38.10054629413986,35.090246337500055,1e-30,34.70193660802853,185.20052917695946,3.189933317004421,95.00654879079481,4.701936608028532,30.0,-2679.5625464063132,916.9957880519225,-6408.761439944208,6.960584069264223,0.3223134365079935,-2.8646699186833415,7.533919980969913,-66.42032352761416,-40.17507332458611,646.4544243082507,BPSK
633,12,145.1186077707125,8.361747681164196,2160.007204084217,21 Jun 2025 19:25:12.000000000,24.807608150372968,21.797308193733155,1e-30,21.45238389047744,185.24391460317526,3.153119957708535,95.87541768379599,-8.547616109522563,30.0,-2609.8030724805753,920.1659815061606,-6437.03708147684,6.991098887302127,0.3117150017121022,-2.790361947897987,7.533840301904896,-66.99602643194522,-40.75254864302681,646.6159017694267,BPSK
634,12,147.11409294752428,8.196772264794193,2173.1089867974083,21 Jun 2025 19:25:22.000000000,36.21161408663114,33.201314129991324,1e-30,32.908915990586756,185.2964407670264,3.1108676449415786,96.73714118951825,2.9089159905867574,30.0,-2539.7420680557766,923.2300282662562,-6464.568198284165,7.020805741133994,0.3010810795974257,-2.7157345300323867,7.533762480251275,-67.56978278090835,-41.35590023931165,646.7736919940523,BPSK
635,12,149.08122972428635,8.003762024743507,2188.5068528033353,21 Jun 2025 19:25:32.000000000,38.28069745526078,35.270397498620966,1e-30,35.03932741988673,185.35776882769676,3.063695346730187,97.59095530256185,5.039327419886734,30.0,-2469.3883546693037,926.1875488597011,-6491.351356679192,7.049701011320063,0.29041299558655453,-2.6407970121972317,7.53368654223432,-68.1414453304521,-41.987072605374316,646.9277322134508,BPSK
636,12,151.0162750048516,7.784135230333996,2206.151176772067,21 Jun 2025 19:25:42.000000000,34.74060914086002,31.73030918422021,1e-30,31.568986272704226,185.42751599491498,3.0121267341040516,98.43626876887419,1.5689862727042265,30.0,-2398.7497033279715,929.0382210868547,-6517.383637215585,7.07778163208176,0.27971192164478165,-2.5655576187135645,7.533612512300017,-68.71085148355753,-42.648197621105986,647.0779611494044,BPSK
