,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
196,4,136.02304195126675,0.4164005910947387,2880.344585641099,21 Jun 2025 09:07:01.000000000,97.0515440370558,94.04124408041599,1e-30,96.19610472533579,187.74369955135074,0.0,0.0,66.19610472533577,30.0,4774.965564016128,545.5513257432864,-5098.365982121348,5.509304488480017,-0.8874237324078768,5.066557239815147,7.537238160755574,-46.724461551014194,-39.74439459991225,639.6725255138125,BPSK
197,4,134.9227253602757,0.8549249425952021,2832.2499815784963,21 Jun 2025 09:07:11.000000000,97.19780132471604,94.18750136807623,1e-30,96.19610472533579,187.5974422636905,0.0,0.0,66.19610472533577,30.0,4829.780644445413,536.6457724446917,-5047.406518457385,5.453772869104212,-0.8936808283554609,5.125375519442456,7.537358830919974,-46.12053970473094,-39.96310146752971,639.4347775671378,BPSK
198,4,133.7855846911758,1.29314498686377,2785.002108692287,21 Jun 2025 09:07:21.000000000,97.3439224107848,94.33362245414499,1e-30,96.19610472533579,187.4513211776218,0.0,0.0,66.19610472533577,30.0,4884.037250544399,527.6781624959893,-4995.861811577388,5.397606298539624,-0.8998350646271023,5.183604013320395,7.537480180038843,-45.5162619611601,-40.17799343735486,639.1962326213591,BPSK
199,4,132.6102648068471,1.7305709981974489,2738.651326257427,21 Jun 2025 09:07:31.000000000,97.4896981136105,94.47939815697069,1e-30,96.19610472533579,187.30554547479608,0.0,0.0,66.19610472533577,30.0,4937.729065397243,518.6495280804802,-4943.737792311368,5.34081115756802,-0.9058857157083867,5.24123589549366,7.53760216932008,-44.9116392122562,-40.38922829117204,638.9569849346221,BPSK
200,4,131.3954201114933,2.166645705677642,2693.250393355229,21 Jun 2025 09:07:41.000000000,97.63489833864159,94.62459838200178,1e-30,96.19610472533579,187.16034524976496,1.2074182697257333e-06,-73.88015640062312,66.19610472533577,30.0,4990.84983665719,509.5609049272685,-4891.040459351339,5.2833939015251286,-0.9118320714870457,5.298264405489664,7.53772475988239,-44.30668181860524,-40.59695581571565,638.7171289385597,BPSK
201,4,130.13972776704844,2.6007382295472086,2648.8545027860523,21 Jun 2025 09:07:51.000000000,97.77927090015152,94.7689709435117,1e-30,96.19610472533579,187.01597268825506,1.2074182697257333e-06,-72.68134114862595,66.19610472533577,30.0,5043.393376155525,500.41334306666465,-4837.775878597586,5.225361061656309,-0.9176734257301287,5.354682849161819,7.537847912771452,-43.701399646274,-40.801318308985515,638.4767591966545,BPSK
202,4,128.8419034002253,3.032138208402321,2605.5212756206306,21 Jun 2025 09:08:01.000000000,97.92254050182478,94.91224054518497,1e-30,96.19610472533579,186.8727030865818,1.4787793334710982e-06,-73.66108752818576,66.19610472533577,30.0,5095.353561801251,491.20789591758086,-4783.950182474418,5.166719242466902,-0.923409087878483,5.41048459956759,7.537971588976201,-43.09580210037413,-41.00245104940601,638.2359703623595,BPSK
203,4,127.5007191605063,3.4600500355929844,2563.310737854016,21 Jun 2025 09:08:11.000000000,98.06440784137979,95.05410788473998,1e-30,96.19610472533579,186.73083574702676,1.909095910416423e-06,-74.56076606590395,66.19610472533577,30.0,5146.724338263122,481.94561998347456,-4729.569569270757,5.107475121057866,-0.9290383829217359,5.4656630977982585,7.538095749444985,-42.48989815741555,-41.20048273047778,637.9948571376576,BPSK
204,4,126.11502427884115,3.8835873893389863,2522.285275304415,21 Jun 2025 09:08:21.000000000,98.20454888650552,95.19424892986571,1e-30,96.19610472533579,186.59069470190104,2.2588727439225514e-06,-75.41130190511798,66.19610472533577,30.0,5197.499716636983,472.6275859418152,-4674.640302443347,5.0476354484667185,-0.934560640258601,5.520211853827018,7.538220355101773,-41.883696393651014,-41.395535864568494,637.7535142308452,BPSK
205,4,124.68376852723141,4.301768597493662,2482.5095333204863,21 Jun 2025 09:08:31.000000000,98.34261447866908,95.33231452202926,1e-30,96.19610472533579,186.45262910973747,2.4148365394514675e-06,-75.28937095447927,66.19610472533577,30.0,5247.6737762472385,463.2548673883724,-4619.168709924954,4.987207046966131,-0.9399752051017722,5.574124447353101,7.5383453668622975,-41.2772050123636,-41.58772715768509,637.5120363147238,BPSK
