,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
227,9,155.20261055578322,21.446630047945842,22 Jun 2025 10:18:51.000000000,83.51439491629927,80.50409495965945,1e-30,1405.9320260728205,76.42935314293938,181.5140970897109,0.09369999999699934,-170.37258151585675,46.42935314293938,30.0,-105.08474394677151,-105.08474394677151,5244.643038921013,638.0624684671778,-4601.789143250492,4.9971565525783195,-0.7740007790782065,5.590694329622154,7.538336282248187
228,9,155.11577673408237,21.606233140563223,22 Jun 2025 10:18:52.000000000,83.55298788411945,80.54268792747963,1e-30,1399.6990751090727,76.42935314446811,181.47550412341946,0.09370000000088904,-170.26808431982852,46.4293531444681,30.0,-105.04615097895133,-105.04615097895133,5249.637061674441,637.2881036614169,-4596.1958842484655,4.991085101363212,-0.774738650384264,5.596030182655252,7.538348908788822
229,9,155.02800333647997,21.766933480411485,22 Jun 2025 10:18:53.000000000,83.59169605287148,80.58139609623167,1e-30,1393.4752745589262,76.42935314293938,181.4367959531387,0.09369999999699934,-170.1622692795711,46.42935314293938,30.0,-105.00744281019932,-105.00744281019932,5254.625010315882,636.5130014465245,-4590.597292582793,4.985007827105227,-0.7754756312064058,5.601359585007604,7.538361538918911
230,9,154.93927465490088,21.928742975819823,22 Jun 2025 10:18:54.000000000,83.6305193835274,80.62021942688759,1e-30,1387.2607556735124,76.42935314446811,181.3979726240115,0.09370000000088904,-170.05511331342296,46.4293531444681,30.0,-104.9686194795434,-104.9686194795434,5259.606879042437,635.7371627107143,-4584.99337468797,4.9789247367207325,-0.7762117206837384,5.606682530415011,7.53837417259964
231,9,154.84957463928578,22.09167365655657,22 Jun 2025 10:18:55.000000000,83.66945780621106,80.65915784957124,1e-30,1381.055651857776,76.42935314446811,181.35903420132786,0.09370000000088904,-169.94659285068994,46.4293531444681,30.0,-104.92968105685974,-104.92968105685974,5264.582662041225,634.9605883462326,-4579.384137023624,4.972835837153691,-0.7769469179533934,5.611999012602457,7.538386809792152
232,9,154.75888688835022,22.255737673989394,22 Jun 2025 10:18:56.000000000,83.70851123789683,80.69821128125702,1e-30,1374.8600986989563,76.42935314599681,181.31998077117078,0.09370000000477874,-169.83668381960499,46.429353145996814,30.0,-104.89062762517395,-104.89062762517395,5269.552353497938,634.183279247204,-4573.769586065168,4.966741135365423,-0.7776812221525923,5.6173090252931255,7.538399450457594
233,9,154.6671946395256,22.4209473018312,22 Jun 2025 10:18:57.000000000,83.74767956661431,80.7373796099745,1e-30,1368.6742339710077,76.42935314446811,181.28081244092456,0.09370000000088904,-169.7253616345745,46.4293531444681,30.0,-104.85145929645647,-104.85145929645647,5274.515947626156,633.405236305854,-4568.149728270544,4.960640638298584,-0.7784146324222024,5.622612562239845,7.538412094557162
234,9,154.57448075995114,22.587314934930568,22 Jun 2025 10:18:58.000000000,83.78696266729028,80.77666271065047,1e-30,1362.4981977103446,76.42935314446811,181.2415293402486,0.09370000000088904,-169.61260118439262,46.4293531444681,30.0,-104.8121761957805,-104.8121761957805,5279.473438638125,632.6264604155832,-4562.524570113437,4.954534352913038,-0.7791471479038533,5.627909617193621,7.5384247420520545
235,9,154.480727580588,22.754853045388927,22 Jun 2025 10:18:59.000000000,83.82636037554201,80.8160604189022,1e-30,1356.3321338409723,76.42935314446811,181.20213163199685,0.09370000000088904,-169.4983767661436,46.4293531444681,30.0,-104.77277848752877,-104.77277848752877,5284.424820279472,631.8469563354587,-4556.894118087009,4.9484222867601275,-0.7798787641390261,5.633200183897726,7.538437392903433
236,9,154.38591750822758,22.92357435555965,22 Jun 2025 10:19:00.000000000,83.86587253504253,80.85557257840271,1e-30,1350.1761838817454,76.42935314446811,181.16261947249637,0.09370000000088904,-169.38266228467324,46.4293531444681,30.0,-104.73326632802825,-104.73326632802825,5289.370087694449,631.0667172420443,-4551.258378684193,4.942304445681849,-0.780609487471257,5.638484256116236,7.5384500470725
237,9,154.29003208159241,23.09349157978789,22 Jun 2025 10:19:01.000000000,83.90549893340877,80.89519897676895,1e-30,1344.030496416764,76.42935314293938,181.12299307260142,0.09369999999699934,-169.26543092002854,46.42935314293938,30.0,-104.69363992966203,-104.69363992966203,5294.309234683894,630.285747885131,-4545.617358363026,4.936180837191287,-0.7813393134466033,5.643761827651461,7.538462704520561
238,9,154.1930525837472,23.264617591751367,22 Jun 2025 10:19:02.000000000,83.94523934833573,80.93493939169592,1e-30,1337.895220974027,76.42935314446811,181.08325265920317,0.09370000000088904,-169.14665532803141,46.4293531444681,30.0,-104.65389951473506,-104.65389951473506,5299.242255437787,629.5040491703693,-4539.971063679248,4.930051468338492,-0.7820682412026455,5.6490328922298225,7.53847536520872
239,9,154.09495987194626,23.436965386483923,22 Jun 2025 10:19:03.000000000,83.98509352121137,80.97479356457156,1e-30,1331.7705094368323,76.42935314293938,181.04339848479881,0.09369999999699934,-169.02630756912856,46.42935314293938,30.0,-104.61404534185944,-104.61404534185944,5304.169144244763,628.721621989686,-4534.319501090012,4.923916346066753,-0.7827962698916435,5.654297443682918,7.538488029098329
240,9,153.995734369485,23.610548074189563,22 Jun 2025 10:19:04.000000000,84.02506117794651,81.0147612213067,1e-30,1325.6565162753598,76.42935314446811,181.0034308295924,0.09370000000088904,-168.9043590977841,46.4293531444681,30.0,-104.57407768512428,-104.57407768512428,5309.089895338057,627.9384672449979,-4528.66267713015,4.917775477403814,-0.7835233986583791,5.659555475782848,7.538500696150601
241,9,153.89535605166253,23.78537888187666,22 Jun 2025 10:19:05.000000000,84.06514200577072,81.05484204913094,1e-30,1319.5533984923786,76.42935314446811,180.96335000176816,0.09370000000088904,-168.78078074535253,46.4293531444681,30.0,-104.53399685730005,-104.53399685730005,5314.0045029785815,627.154585837123,-4523.000598316844,4.9116288693587205,-0.7842496266505321,5.664806982331204,7.5385133663268045
242,9,153.79380443413726,23.961471151097083,22 Jun 2025 10:19:06.000000000,84.10533566887938,81.09503571223956,1e-30,1313.4613157039062,76.42935314446811,180.9231563386595,0.09370000000088904,-168.6555427055958,46.4293531444681,30.0,-104.49380319419141,-104.49380319419141,5318.912961426152,626.3699786673632,-4517.333271183059,4.905476528957633,-0.7849749530171899,5.670051957127983,7.538526039588206
243,9,153.69105855944068,24.138838337157843,22 Jun 2025 10:19:07.000000000,84.14564179844209,81.13534184180227,1e-30,1307.3804301629843,76.42935314293938,180.88285020756808,0.09369999999699934,-168.52861451837077,46.42935314293938,30.0,-104.45349706462869,-104.45349706462869,5323.815264959802,625.5846466378318,-4511.66070225358,4.899318463218408,-0.785699376908541,5.6752903939937225,7.538538715896117
244,9,153.5870969839556,24.317494007396665,22 Jun 2025 10:19:08.000000000,84.18606000075103,81.17576004411121,1e-30,1301.3109068114916,76.42935314446811,180.84243200678787,0.09370000000088904,-168.39996505357536,46.4293531444681,30.0,-104.41307886231976,-104.41307886231976,5328.711407874036,624.7985906484345,-4505.982898049741,4.8931546791551135,-0.7864228974786532,5.680522286765061,7.538551395211872
245,9,153.48189776523932,24.49745183770845,22 Jun 2025 10:19:09.000000000,84.22658983900051,81.2162898823607,1e-30,1295.2529133851017,76.42935314293938,180.80190216700964,0.09369999999699934,-168.2695624958596,46.42935314293938,30.0,-104.37254902407027,-104.37254902407027,5333.601384433052,624.0118116069135,-4500.299865142216,4.886985183835817,-0.7871455138762387,5.685747629246149,7.538564077496754
